2026-05-16T14:14:06Z [supervisor] start max_restarts=200 loop_args=['--batch-size', '120', '--inter-cycle-sleep', '120', '--resilient-async', '--no-prebatch-recheck']
2026-05-16T16:58:42Z [supervisor] launch restart#33 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T16:58:42Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T16:58:42Z [supervisor] restart in 90s (attempt 34)
2026-05-16T17:00:12Z [supervisor] launch restart#34 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:00:12Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:00:12Z [supervisor] restart in 90s (attempt 35)
2026-05-16T17:01:43Z [supervisor] launch restart#35 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:01:43Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:01:43Z [supervisor] restart in 90s (attempt 36)
2026-05-16T17:03:13Z [supervisor] launch restart#36 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:03:13Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:03:13Z [supervisor] restart in 90s (attempt 37)
2026-05-16T17:04:43Z [supervisor] launch restart#37 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:04:44Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:04:44Z [supervisor] restart in 90s (attempt 38)
2026-05-16T17:06:14Z [supervisor] launch restart#38 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:06:14Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:06:14Z [supervisor] restart in 90s (attempt 39)
2026-05-16T17:07:44Z [supervisor] launch restart#39 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:07:44Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:07:44Z [supervisor] restart in 90s (attempt 40)
2026-05-16T17:09:14Z [supervisor] launch restart#40 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:09:14Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:09:14Z [supervisor] restart in 90s (attempt 41)
2026-05-16T17:10:44Z [supervisor] launch restart#41 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:10:44Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:10:44Z [supervisor] restart in 90s (attempt 42)
2026-05-16T17:12:14Z [supervisor] launch restart#42 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:12:14Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:12:14Z [supervisor] restart in 90s (attempt 43)
2026-05-16T17:13:44Z [supervisor] launch restart#43 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:13:44Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:13:44Z [supervisor] restart in 90s (attempt 44)
2026-05-16T17:15:14Z [supervisor] launch restart#44 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:15:14Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:15:14Z [supervisor] restart in 90s (attempt 45)
2026-05-16T17:16:44Z [supervisor] launch restart#45 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:16:44Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:16:44Z [supervisor] restart in 90s (attempt 46)
2026-05-16T17:18:14Z [supervisor] launch restart#46 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:18:14Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:18:14Z [supervisor] restart in 90s (attempt 47)
2026-05-16T17:19:44Z [supervisor] launch restart#47 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:19:44Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:19:44Z [supervisor] restart in 90s (attempt 48)
2026-05-16T17:21:14Z [supervisor] launch restart#48 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:21:14Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:21:14Z [supervisor] restart in 90s (attempt 49)
2026-05-16T17:22:44Z [supervisor] launch restart#49 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:22:44Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:22:44Z [supervisor] restart in 90s (attempt 50)
2026-05-16T17:24:14Z [supervisor] launch restart#50 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:24:15Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:24:15Z [supervisor] restart in 90s (attempt 51)
2026-05-16T17:25:45Z [supervisor] launch restart#51 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:25:45Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:25:45Z [supervisor] restart in 90s (attempt 52)
2026-05-16T17:27:15Z [supervisor] launch restart#52 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:27:15Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:27:15Z [supervisor] restart in 90s (attempt 53)
2026-05-16T17:28:45Z [supervisor] launch restart#53 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:28:45Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:28:45Z [supervisor] restart in 90s (attempt 54)
2026-05-16T17:30:15Z [supervisor] launch restart#54 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:30:15Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:30:15Z [supervisor] restart in 90s (attempt 55)
2026-05-16T17:31:45Z [supervisor] launch restart#55 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:31:45Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:31:45Z [supervisor] restart in 90s (attempt 56)
2026-05-16T17:33:15Z [supervisor] launch restart#56 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:33:15Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:33:15Z [supervisor] restart in 90s (attempt 57)
2026-05-16T17:34:45Z [supervisor] launch restart#57 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:34:45Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:34:45Z [supervisor] restart in 90s (attempt 58)
2026-05-16T17:36:15Z [supervisor] launch restart#58 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:36:15Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:36:15Z [supervisor] restart in 90s (attempt 59)
2026-05-16T17:37:45Z [supervisor] launch restart#59 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:37:45Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:37:45Z [supervisor] restart in 90s (attempt 60)
2026-05-16T17:39:15Z [supervisor] launch restart#60 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:39:15Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:39:15Z [supervisor] restart in 90s (attempt 61)
2026-05-16T17:40:45Z [supervisor] launch restart#61 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:40:45Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:40:45Z [supervisor] restart in 90s (attempt 62)
2026-05-16T17:42:15Z [supervisor] launch restart#62 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:42:15Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:42:15Z [supervisor] restart in 90s (attempt 63)
2026-05-16T17:43:45Z [supervisor] launch restart#63 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:43:45Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:43:45Z [supervisor] restart in 90s (attempt 64)
2026-05-16T17:45:15Z [supervisor] launch restart#64 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:45:15Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:45:15Z [supervisor] restart in 90s (attempt 65)
2026-05-16T17:46:45Z [supervisor] launch restart#65 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:46:46Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:46:46Z [supervisor] restart in 90s (attempt 66)
2026-05-16T17:48:16Z [supervisor] launch restart#66 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:48:16Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:48:16Z [supervisor] restart in 90s (attempt 67)
2026-05-16T17:49:46Z [supervisor] launch restart#67 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:49:46Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:49:46Z [supervisor] restart in 90s (attempt 68)
2026-05-16T17:51:16Z [supervisor] launch restart#68 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:51:16Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:51:16Z [supervisor] restart in 90s (attempt 69)
2026-05-16T17:52:46Z [supervisor] launch restart#69 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:52:46Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:52:46Z [supervisor] restart in 90s (attempt 70)
2026-05-16T17:54:16Z [supervisor] launch restart#70 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:54:16Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:54:16Z [supervisor] restart in 90s (attempt 71)
2026-05-16T17:55:46Z [supervisor] launch restart#71 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:55:46Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:55:46Z [supervisor] restart in 90s (attempt 72)
2026-05-16T17:57:16Z [supervisor] launch restart#72 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:57:16Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:57:16Z [supervisor] restart in 90s (attempt 73)
2026-05-16T17:58:46Z [supervisor] launch restart#73 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T17:58:46Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T17:58:46Z [supervisor] restart in 90s (attempt 74)
2026-05-16T18:00:16Z [supervisor] launch restart#74 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:00:16Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:00:16Z [supervisor] restart in 90s (attempt 75)
2026-05-16T18:01:46Z [supervisor] launch restart#75 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:01:46Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:01:46Z [supervisor] restart in 90s (attempt 76)
2026-05-16T18:03:16Z [supervisor] launch restart#76 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:03:16Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:03:16Z [supervisor] restart in 90s (attempt 77)
2026-05-16T18:04:46Z [supervisor] launch restart#77 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:04:46Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:04:46Z [supervisor] restart in 90s (attempt 78)
2026-05-16T18:06:16Z [supervisor] launch restart#78 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:06:16Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:06:16Z [supervisor] restart in 90s (attempt 79)
2026-05-16T18:07:46Z [supervisor] launch restart#79 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:07:47Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:07:47Z [supervisor] restart in 90s (attempt 80)
2026-05-16T18:09:17Z [supervisor] launch restart#80 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:09:17Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:09:17Z [supervisor] restart in 90s (attempt 81)
2026-05-16T18:10:47Z [supervisor] launch restart#81 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:10:47Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:10:47Z [supervisor] restart in 90s (attempt 82)
2026-05-16T18:12:17Z [supervisor] launch restart#82 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:12:17Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:12:17Z [supervisor] restart in 90s (attempt 83)
2026-05-16T18:13:47Z [supervisor] launch restart#83 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:13:47Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:13:47Z [supervisor] restart in 90s (attempt 84)
2026-05-16T18:15:17Z [supervisor] launch restart#84 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:15:17Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:15:17Z [supervisor] restart in 90s (attempt 85)
2026-05-16T18:16:47Z [supervisor] launch restart#85 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:16:47Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:16:47Z [supervisor] restart in 90s (attempt 86)
2026-05-16T18:18:17Z [supervisor] launch restart#86 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:18:17Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:18:17Z [supervisor] restart in 90s (attempt 87)
2026-05-16T18:19:47Z [supervisor] launch restart#87 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:19:47Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:19:47Z [supervisor] restart in 90s (attempt 88)
2026-05-16T18:21:17Z [supervisor] launch restart#88 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:21:17Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:21:17Z [supervisor] restart in 90s (attempt 89)
2026-05-16T18:22:47Z [supervisor] launch restart#89 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:22:47Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:22:47Z [supervisor] restart in 90s (attempt 90)
2026-05-16T18:24:17Z [supervisor] launch restart#90 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:24:17Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:24:17Z [supervisor] restart in 90s (attempt 91)
2026-05-16T18:25:47Z [supervisor] launch restart#91 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:25:47Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:25:47Z [supervisor] restart in 90s (attempt 92)
2026-05-16T18:27:17Z [supervisor] launch restart#92 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:27:17Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:27:17Z [supervisor] restart in 90s (attempt 93)
2026-05-16T18:28:47Z [supervisor] launch restart#93 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:28:48Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:28:48Z [supervisor] restart in 90s (attempt 94)
2026-05-16T18:30:18Z [supervisor] launch restart#94 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:30:18Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:30:18Z [supervisor] restart in 90s (attempt 95)
2026-05-16T18:31:48Z [supervisor] launch restart#95 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:31:48Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:31:48Z [supervisor] restart in 90s (attempt 96)
2026-05-16T18:33:18Z [supervisor] launch restart#96 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:33:18Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:33:18Z [supervisor] restart in 90s (attempt 97)
2026-05-16T18:34:48Z [supervisor] launch restart#97 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:34:48Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:34:48Z [supervisor] restart in 90s (attempt 98)
2026-05-16T18:36:18Z [supervisor] launch restart#98 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:36:18Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:36:18Z [supervisor] restart in 90s (attempt 99)
2026-05-16T18:37:48Z [supervisor] launch restart#99 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:37:48Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:37:48Z [supervisor] restart in 90s (attempt 100)
2026-05-16T18:39:18Z [supervisor] launch restart#100 cmd=C:\Users\Windows11\Desktop\alpha\.venv\Scripts\python.exe C:\Users\Windows11\Desktop\alpha\run_pipeline_loop.py --batch-size 120 --inter-cycle-sleep 120 --resilient-async --no-prebatch-recheck
2026-05-16T18:39:18Z [supervisor] exited rc=2 elapsed=0s
2026-05-16T18:39:18Z [supervisor] restart in 90s (attempt 101)
